UTC,Open,High,Low,Close,Volume,Local,TypicalPrice,TPV,CumTPV,CumVolume,VWAP,cluster,is_anomaly
03.12.2025 08:00:15.000 UTC,23760.799,23761.299,23760.255,23761.299,0.00036,2025-12-03 08:00:15,23760.951,8.55394236,6742.455720975,0.2838750000000074,23751.4952742398,1,1
03.12.2025 08:00:16.000 UTC,23760.777,23760.777,23760.255,23760.255,0.00024,2025-12-03 08:00:16,23760.429,5.70250296,6748.158223935,0.28411500000000744,23751.502820811373,4,1
03.12.2025 08:00:18.000 UTC,23761.266,23761.266,23761.266,23761.266,0.00012,2025-12-03 08:00:18,23761.266,2.85135192,6751.009575855,0.28423500000000745,23751.506942687643,4,1
03.12.2025 08:00:19.000 UTC,23760.766,23761.788,23760.766,23761.788,0.00024,2025-12-03 08:00:19,23761.447333333334,5.70274736,6756.712323215,0.28447500000000747,23751.51532899138,2,1
03.12.2025 08:00:21.000 UTC,23759.299,23760.899,23759.299,23760.266,0.00048,2025-12-03 08:00:21,23760.15466666667,11.404874240000002,6768.117197455,0.28495500000000745,23751.529881752638,2,1
03.12.2025 08:00:22.000 UTC,23759.777,23759.777,23755.766,23757.399,0.0006,2025-12-03 08:00:22,23757.64733333333,14.254588399999998,6782.371785855,0.28555500000000744,23751.54273556696,3,1
03.12.2025 08:00:23.000 UTC,23758.777,23758.777,23757.255,23757.255,0.00036,2025-12-03 08:00:23,23757.762333333332,8.55279444,6790.924580295,0.28591500000000747,23751.55056675873,3,1
03.12.2025 08:00:24.000 UTC,23757.799,23758.755,23757.799,23758.266,0.00036,2025-12-03 08:00:24,23758.273333333334,8.5529784,6799.477558695,0.2862750000000075,23751.559020853452,1,1
03.12.2025 08:00:25.000 UTC,23757.799,23757.799,23757.799,23757.799,0.00012,2025-12-03 08:00:25,23757.799,2.8509358799999998,6802.328494575,0.2863950000000075,23751.5616354155,4,1
03.12.2025 08:00:26.000 UTC,23756.266,23756.755,23754.299,23754.755,0.00048,2025-12-03 08:00:26,23755.26966666667,11.402529440000002,6813.731024015,0.2868750000000075,23751.567839703082,3,1
03.12.2025 08:00:27.000 UTC,23754.299,23754.755,23754.288,23754.288,0.00036,2025-12-03 08:00:27,23754.44366666667,8.551599720000002,6822.282623735,0.2872350000000075,23751.57144406086,4,1
03.12.2025 08:00:28.000 UTC,23754.766,23755.799,23754.766,23755.799,0.00024,2025-12-03 08:00:28,23755.45466666667,5.70130912,6827.983932855,0.28747500000000753,23751.574685989464,2,1
03.12.2025 08:00:29.000 UTC,23756.299,23756.799,23755.266,23755.799,0.00048,2025-12-03 08:00:29,23755.95466666667,11.40285824,6839.386791094999,0.2879550000000075,23751.581987098056,3,1
03.12.2025 08:00:30.000 UTC,23755.288,23756.299,23754.788,23756.299,0.0006,2025-12-03 08:00:30,23755.79533333333,14.253477199999997,6853.640268294999,0.2885550000000075,23751.590748019687,2,1
03.12.2025 08:00:31.000 UTC,23757.288,23760.755,23757.288,23760.755,0.00036,2025-12-03 08:00:31,23759.599333333335,8.553455760000002,6862.193724055,0.2889150000000075,23751.600727047127,2,1
03.12.2025 08:00:32.000 UTC,23759.755,23761.299,23759.755,23761.299,0.00048,2025-12-03 08:00:32,23760.784333333333,11.40517648,6873.598900534999,0.2893950000000075,23751.615959276493,2,1
03.12.2025 08:00:33.000 UTC,23761.899,23763.277,23761.899,23763.277,0.00036,2025-12-03 08:00:33,23762.817666666666,8.55461436,6882.153514895,0.28975500000000753,23751.62987660203,2,1
03.12.2025 08:00:34.000 UTC,23764.277,23766.266,23764.277,23766.266,0.00048,2025-12-03 08:00:34,23765.603,11.407489439999999,6893.561004335,0.2902350000000075,23751.65298580399,2,1
03.12.2025 08:00:35.000 UTC,23767.899,23767.899,23767.899,23767.899,0.00012,2025-12-03 08:00:35,23767.899,2.8521478800000004,6896.413152215,0.2903550000000075,23751.659700073433,0,1
03.12.2025 08:00:36.000 UTC,23768.788,23768.788,23768.255,23768.255,0.00024,2025-12-03 08:00:36,23768.43266666667,5.704423840000001,6902.117576055,0.29059500000000754,23751.673552727407,0,1
03.12.2025 08:00:37.000 UTC,23767.766,23768.899,23767.755,23767.755,0.00036,2025-12-03 08:00:37,23768.136333333332,8.55652908,6910.674105135,0.29095500000000757,23751.693922203845,0,1
03.12.2025 08:00:41.000 UTC,23765.255,23765.255,23763.777,23763.777,0.00024,2025-12-03 08:00:41,23764.269666666663,5.703424719999999,6922.081496334999,0.2914350000000076,23751.716493677213,3,1
03.12.2025 08:00:42.000 UTC,23763.277,23766.755,23763.277,23766.755,0.0006,2025-12-03 08:00:42,23765.595666666664,14.259357399999997,6936.340853735,0.2920350000000076,23751.74500910788,2,1
03.12.2025 08:00:43.000 UTC,23768.788,23768.788,23768.788,23768.788,0.00012,2025-12-03 08:00:43,23768.788,2.85225456,6939.193108295,0.2921550000000076,23751.75200936085,0,1
03.12.2025 08:00:44.000 UTC,23769.777,23773.266,23769.777,23773.266,0.00048,2025-12-03 08:00:44,23772.103,11.41060944,6950.603717735,0.2926350000000076,23751.785390451652,2,1
03.12.2025 08:00:45.000 UTC,23772.788,23772.788,23771.799,23772.788,0.00036,2025-12-03 08:00:45,23772.458333333332,8.558085,6959.161802735,0.2929950000000076,23751.810791087966,0,1
03.12.2025 08:00:46.000 UTC,23771.788,23772.255,23771.277,23772.255,0.00036,2025-12-03 08:00:46,23771.929,8.55789444,6967.719697175,0.29335500000000764,23751.835479793488,0,1
03.12.2025 08:00:47.000 UTC,23771.755,23771.755,23771.755,23771.755,0.00012,2025-12-03 08:00:47,23771.755,2.8526106,6970.572307775,0.29347500000000765,23751.84362475447,0,1
03.12.2025 08:00:48.000 UTC,23773.288,23776.399,23773.288,23776.399,0.00024,2025-12-03 08:00:48,23775.362000000005,5.706086880000001,6976.278394655,0.29371500000000766,23751.862842057155,2,1
03.12.2025 08:00:49.000 UTC,23776.899,23776.899,23776.899,23776.899,0.00012,2025-12-03 08:00:49,23776.899,2.8532278800000004,6979.131622535,0.2938350000000077,23751.873066635417,0,1
03.12.2025 08:00:50.000 UTC,23777.277,23777.277,23777.277,23777.277,0.00012,2025-12-03 08:00:50,23777.277,2.85327324,6981.984895775,0.2939550000000077,23751.883437175136,0,1
03.12.2025 08:00:51.000 UTC,23776.766,23777.399,23776.766,23777.399,0.00024,2025-12-03 08:00:51,23777.188,5.706525119999999,6987.691420895,0.2941950000000077,23751.90408026927,0,1
03.12.2025 08:00:52.000 UTC,23777.766,23777.766,23777.766,23777.766,0.00012,2025-12-03 08:00:52,23777.766,2.85333192,6990.544752815,0.2943150000000077,23751.914624857098,0,1
03.12.2025 08:00:54.000 UTC,23778.755,23778.755,23774.266,23774.266,0.00048,2025-12-03 08:00:54,23775.762333333332,11.41236592,7001.957118735,0.2947950000000077,23751.953454891765,3,1
03.12.2025 08:00:55.000 UTC,23773.255,23773.255,23772.899,23772.899,0.00024,2025-12-03 08:00:55,23773.017666666667,5.70552424,7007.662642975,0.2950350000000077,23751.970589844652,0,1
03.12.2025 08:00:56.000 UTC,23771.755,23773.288,23771.288,23773.288,0.00048,2025-12-03 08:00:56,23772.621333333333,11.41085824,7019.073501215001,0.2955150000000077,23752.004132496888,0,1
03.12.2025 08:00:57.000 UTC,23772.788,23772.899,23772.299,23772.899,0.00036,2025-12-03 08:00:57,23772.699000000004,8.558171640000001,7027.631672855001,0.2958750000000077,23752.029312563813,0,1
03.12.2025 08:00:58.000 UTC,23772.266,23772.266,23770.255,23770.255,0.00036,2025-12-03 08:00:58,23770.925333333333,8.55753312,7036.189205975001,0.29623500000000774,23752.0522759796,0,1
03.12.2025 08:00:59.000 UTC,23769.277,23769.277,23769.277,23769.277,0.00012,2025-12-03 08:00:59,23769.277,2.85231324,7039.041519215,0.29635500000000775,23752.05925061098,0,1
03.12.2025 08:01:00.000 UTC,23769.788,23770.799,23769.788,23770.255,0.00048,2025-12-03 08:01:00,23770.28066666667,11.409734720000001,7050.451253935001,0.29683500000000773,23752.088715733713,0,1
03.12.2025 08:01:01.000 UTC,23769.777,23770.399,23769.777,23770.399,0.00024,2025-12-03 08:01:01,23770.191666666666,5.704846,7056.156099935,0.29707500000000775,23752.10334068776,0,1
03.12.2025 08:01:02.000 UTC,23772.277,23773.266,23772.277,23773.266,0.00024,2025-12-03 08:01:02,23772.93633333333,5.7055047199999995,7061.8616046550005,0.29731500000000777,23752.120157593177,0,1
03.12.2025 08:01:05.000 UTC,23774.899,23774.899,23773.399,23773.399,0.00024,2025-12-03 08:01:05,23773.899,5.7057357600000005,7070.4201910150005,0.2976750000000078,23752.146438279382,0,1
03.12.2025 08:01:06.000 UTC,23771.299,23771.299,23771.299,23771.299,0.00012,2025-12-03 08:01:06,23771.299,2.85255588,7073.272746895001,0.2977950000000078,23752.154156029534,0,1
03.12.2025 08:01:09.000 UTC,23771.288,23772.399,23771.288,23772.399,0.00024,2025-12-03 08:01:09,23772.02866666667,5.705286880000001,7081.830827015001,0.29815500000000783,23752.17865544705,2,1
03.12.2025 08:01:11.000 UTC,23773.288,23776.799,23773.288,23776.799,0.00048,2025-12-03 08:01:11,23775.628666666667,11.41230176,7093.243128775001,0.2986350000000078,23752.216346961395,2,1
03.12.2025 08:01:13.000 UTC,23775.288,23776.277,23775.288,23776.277,0.00024,2025-12-03 08:01:13,23775.947333333334,5.70622736,7101.8024467350015,0.29899500000000784,23752.244842672335,0,1
03.12.2025 08:01:14.000 UTC,23777.277,23777.277,23775.288,23775.288,0.00036,2025-12-03 08:01:14,23775.951,8.55934236,7110.361789095002,0.29935500000000786,23752.273351354797,3,1
03.12.2025 08:01:16.000 UTC,23774.799,23774.799,23773.277,23773.277,0.00036,2025-12-03 08:01:16,23773.784333333333,8.55856236,7127.4790750950015,0.3000750000000079,23752.32550227381,3,1
03.12.2025 08:01:20.000 UTC,23772.288,23774.755,23772.288,23774.755,0.00024,2025-12-03 08:01:20,23773.93266666667,5.705743840000001,7144.595369655001,0.300795000000008,23752.37410746459,2,1
03.12.2025 08:01:21.000 UTC,23775.755,23777.299,23775.755,23777.299,0.00036,2025-12-03 08:01:21,23776.784333333333,8.55964236,7153.155012015001,0.301155000000008,23752.40328739291,2,1
03.12.2025 08:01:22.000 UTC,23777.755,23777.755,23775.288,23775.288,0.00024,2025-12-03 08:01:22,23776.110333333334,5.70626648,7158.861278495001,0.301395000000008,23752.422165247634,3,1
03.12.2025 08:01:23.000 UTC,23774.799,23776.266,23774.799,23776.266,0.00024,2025-12-03 08:01:23,23775.777000000002,5.70618648,7164.567464975001,0.30163500000000804,23752.440747840305,2,1
03.12.2025 08:01:26.000 UTC,23772.788,23772.788,23771.299,23771.299,0.00048,2025-12-03 08:01:26,23771.79533333333,11.410461759999999,7181.683890495,0.30235500000000803,23752.4892609509,3,1
03.12.2025 08:01:30.000 UTC,23773.755,23776.255,23773.755,23775.288,0.00036,2025-12-03 08:01:30,23775.099333333335,8.55903576,7193.095554135,0.30283500000000807,23752.523830253467,2,1
03.12.2025 08:01:32.000 UTC,23774.899,23774.899,23773.399,23773.399,0.00048,2025-12-03 08:01:32,23773.899,11.411471520000001,7204.507025655001,0.30331500000000805,23752.557656742363,3,1
03.12.2025 08:01:33.000 UTC,23772.255,23772.255,23770.399,23770.399,0.00048,2025-12-03 08:01:33,23771.017666666667,11.41008848,7215.917114135001,0.30379500000000803,23752.586823795027,3,1
03.12.2025 08:01:34.000 UTC,23771.299,23772.288,23771.299,23772.288,0.00036,2025-12-03 08:01:34,23771.958333333332,8.557905,7224.475019135,0.30415500000000806,23752.609752050135,2,1
03.12.2025 08:01:35.000 UTC,23776.266,23776.266,23774.399,23774.399,0.00024,2025-12-03 08:01:35,23775.021333333334,5.70600512,7230.181024255,0.3043950000000081,23752.62742244389,3,1
03.12.2025 08:01:37.000 UTC,23776.299,23776.299,23776.299,23776.299,0.00012,2025-12-03 08:01:37,23776.299,2.85315588,7233.034180135,0.3045150000000081,23752.636750684884,4,1
03.12.2025 08:01:38.000 UTC,23776.777,23777.777,23776.777,23777.777,0.00036,2025-12-03 08:01:38,23777.443666666662,8.55987972,7241.594059855,0.3048750000000081,23752.666042984198,2,1
03.12.2025 08:01:39.000 UTC,23778.266,23778.266,23777.777,23777.777,0.00024,2025-12-03 08:01:39,23777.94,5.7067056,7247.300765454999,0.30511500000000813,23752.68592319226,4,1
03.12.2025 08:01:40.000 UTC,23778.288,23779.255,23778.288,23779.255,0.00036,2025-12-03 08:01:40,23778.93266666667,8.560415760000001,7255.861181214999,0.30547500000000816,23752.7168547829,2,1
03.12.2025 08:01:41.000 UTC,23777.288,23778.399,23777.288,23778.399,0.00024,2025-12-03 08:01:41,23778.02866666667,5.706726880000001,7261.567908094999,0.3057150000000082,23752.736725691593,2,1
03.12.2025 08:01:42.000 UTC,23777.288,23778.299,23776.799,23777.399,0.0006,2025-12-03 08:01:42,23777.499,14.266499399999999,7275.834407494999,0.30631500000000816,23752.785229240504,4,1
03.12.2025 08:01:44.000 UTC,23776.299,23776.299,23775.255,23775.255,0.00036,2025-12-03 08:01:44,23775.603000000003,8.559217080000002,7287.246839134999,0.3067950000000082,23752.82139257421,3,1
03.12.2025 08:01:45.000 UTC,23777.255,23778.899,23777.255,23778.899,0.00036,2025-12-03 08:01:45,23778.351,8.56020636,7295.807045494999,0.3071550000000082,23752.851314466,2,1
03.12.2025 08:01:46.000 UTC,23780.255,23782.766,23780.255,23782.766,0.00036,2025-12-03 08:01:46,23781.929,8.56149444,7304.368539935,0.30751500000000825,23752.885354973914,2,1
03.12.2025 08:01:49.000 UTC,23782.288,23782.288,23782.288,23782.288,0.00012,2025-12-03 08:01:49,23782.288,2.85387456,7307.222414495,0.30763500000000826,23752.896824141608,0,1
03.12.2025 08:01:50.000 UTC,23782.899,23784.755,23782.899,23784.755,0.00036,2025-12-03 08:01:50,23784.136333333332,8.56228908,7315.784703574999,0.3079950000000083,23752.93333844641,2,1
03.12.2025 08:01:51.000 UTC,23785.755,23785.755,23785.755,23785.755,0.00012,2025-12-03 08:01:51,23785.755,2.8542906,7318.638994174999,0.3081150000000083,23752.946121333924,0,1
03.12.2025 08:01:52.000 UTC,23785.277,23785.777,23785.277,23785.777,0.00024,2025-12-03 08:01:52,23785.61033333333,5.70854648,7324.347540655,0.3083550000000083,23752.971544663786,0,1
03.12.2025 08:01:55.000 UTC,23786.788,23788.899,23786.788,23788.899,0.00048,2025-12-03 08:01:55,23788.195333333337,11.418333760000001,7335.765874414999,0.3088350000000083,23753.026290461905,2,1
03.12.2025 08:01:56.000 UTC,23789.755,23790.277,23789.755,23790.277,0.00024,2025-12-03 08:01:56,23790.103,5.70962472,7341.475499134999,0.3090750000000083,23753.055080918228,0,1
03.12.2025 08:01:57.000 UTC,23789.899,23789.899,23788.788,23788.788,0.00036,2025-12-03 08:01:57,23789.158333333336,8.564097000000002,7350.039596135,0.30943500000000834,23753.097083829565,0,1
03.12.2025 08:01:58.000 UTC,23788.299,23788.299,23788.299,23788.299,0.00012,2025-12-03 08:01:58,23788.299,2.8545958799999998,7352.894192014999,0.30955500000000835,23753.110729966567,0,1
03.12.2025 08:01:59.000 UTC,23787.777,23787.777,23787.777,23787.777,0.00012,2025-12-03 08:01:59,23787.777,2.85453324,7355.748725254999,0.30967500000000836,23753.124163251152,0,1
03.12.2025 08:02:00.000 UTC,23786.399,23788.255,23786.399,23788.255,0.00036,2025-12-03 08:02:00,23787.636333333332,8.56354908,7364.312274334999,0.3100350000000084,23753.16423737578,2,1
03.12.2025 08:02:01.000 UTC,23788.766,23788.766,23788.766,23788.766,0.00012,2025-12-03 08:02:01,23788.766,2.8546519200000002,7367.1669262549985,0.3101550000000084,23753.178011816024,0,1
03.12.2025 08:02:03.000 UTC,23788.266,23788.266,23788.266,23788.266,0.00012,2025-12-03 08:02:03,23788.266,2.85459192,7370.021518174998,0.3102750000000084,23753.191582224797,0,1
03.12.2025 08:02:04.000 UTC,23790.299,23790.299,23788.799,23788.799,0.00036,2025-12-03 08:02:04,23789.299,8.56414764,7378.585665814998,0.31063500000000843,23753.23342770389,0,1
03.12.2025 08:02:06.000 UTC,23789.266,23789.266,23785.788,23785.788,0.0006,2025-12-03 08:02:06,23786.947333333334,14.272168399999998,7392.857834214998,0.3112350000000084,23753.298421497573,3,1
03.12.2025 08:02:07.000 UTC,23785.266,23787.777,23785.266,23787.277,0.00048,2025-12-03 08:02:07,23786.77333333333,11.4176512,7404.275485414998,0.3117150000000084,23753.349968448096,2,1
03.12.2025 08:02:08.000 UTC,23788.899,23792.399,23788.266,23792.399,0.0006,2025-12-03 08:02:08,23791.021333333334,14.2746128,7418.550098214998,0.3123150000000084,23753.42234031282,2,1
03.12.2025 08:02:10.000 UTC,23792.766,23792.766,23792.277,23792.277,0.00024,2025-12-03 08:02:10,23792.44,5.7101856,7424.260283814998,0.3125550000000084,23753.452300602446,0,1
03.12.2025 08:02:13.000 UTC,23791.266,23791.266,23790.755,23791.255,0.00036,2025-12-03 08:02:13,23791.092,8.564793120000001,7432.825076934998,0.31291500000000844,23753.4956040292,0,1
03.12.2025 08:02:14.000 UTC,23790.766,23790.766,23790.766,23790.766,0.00012,2025-12-03 08:02:14,23790.766,2.85489192,7435.679968854998,0.31303500000000845,23753.509891401274,0,1
03.12.2025 08:02:17.000 UTC,23790.766,23790.899,23790.399,23790.899,0.00036,2025-12-03 08:02:17,23790.732333333333,8.564663640000001,7449.954600294997,0.3136350000000085,23753.581712164763,0,1
03.12.2025 08:02:18.000 UTC,23791.777,23791.777,23791.277,23791.277,0.00024,2025-12-03 08:02:18,23791.443666666662,5.709946479999999,7455.664546774998,0.3138750000000085,23753.61066276319,0,1
03.12.2025 08:02:19.000 UTC,23792.299,23793.766,23791.899,23793.766,0.00036,2025-12-03 08:02:19,23793.143666666667,8.565531720000001,7464.2300784949975,0.31423500000000854,23753.655953330453,0,1
03.12.2025 08:02:20.000 UTC,23794.266,23794.899,23794.266,23794.899,0.00024,2025-12-03 08:02:20,23794.688,5.710725119999999,7469.940803614997,0.31447500000000855,23753.68726803337,0,1
03.12.2025 08:02:21.000 UTC,23795.288,23795.288,23795.288,23795.288,0.00012,2025-12-03 08:02:21,23795.288,2.85543456,7472.796238174997,0.31459500000000856,23753.70313633336,0,1
03.12.2025 08:02:22.000 UTC,23794.788,23794.788,23794.277,23794.277,0.00024,2025-12-03 08:02:22,23794.447333333334,5.71066736,7478.506905534997,0.3148350000000086,23753.734195800316,0,1
03.12.2025 08:02:23.000 UTC,23794.777,23794.777,23793.766,23793.766,0.00024,2025-12-03 08:02:23,23794.103,5.71058472,7484.217490254997,0.3150750000000086,23753.76494566307,0,1
03.12.2025 08:02:25.000 UTC,23791.766,23792.399,23791.766,23791.777,0.00036,2025-12-03 08:02:25,23791.980666666666,8.56511304,7498.492789774997,0.31567500000000864,23753.8379338712,0,1
03.12.2025 08:02:31.000 UTC,23792.777,23792.777,23791.288,23791.288,0.00024,2025-12-03 08:02:31,23791.784333333333,5.71002824,7521.333868014996,0.3166350000000087,23753.95603143932,3,1
03.12.2025 08:02:33.000 UTC,23789.788,23789.788,23786.299,23786.299,0.00048,2025-12-03 08:02:33,23787.462,11.41798176,7535.606740374996,0.3172350000000087,23754.020648335743,3,1
03.12.2025 08:02:34.000 UTC,23786.899,23787.277,23785.755,23787.277,0.00048,2025-12-03 08:02:34,23786.769666666663,11.417649439999998,7547.024389814996,0.3177150000000087,23754.070125158676,1,1
03.12.2025 08:02:35.000 UTC,23786.799,23788.799,23786.799,23788.799,0.00048,2025-12-03 08:02:35,23788.13233333333,11.418303519999998,7558.442693334996,0.31819500000000867,23754.121508303997,2,1
03.12.2025 08:02:36.000 UTC,23788.288,23788.399,23787.799,23788.399,0.00036,2025-12-03 08:02:36,23788.199000000004,8.563751640000001,7567.006444974996,0.3185550000000087,23754.160019383748,1,1
03.12.2025 08:02:39.000 UTC,23788.799,23788.799,23788.266,23788.788,0.0006,2025-12-03 08:02:39,23788.61766666667,14.2731706,7592.697669414996,0.3196350000000087,23754.27493677097,4,1
03.12.2025 08:02:43.000 UTC,23788.777,23788.777,23787.755,23788.299,0.00036,2025-12-03 08:02:43,23788.277000000002,8.563779720000001,7606.970947614996,0.32023500000000876,23754.33961813914,1,1
03.12.2025 08:02:46.000 UTC,23787.399,23787.899,23786.399,23787.899,0.0006,2025-12-03 08:02:46,23787.399,14.2724394,7632.661403494995,0.3213150000000088,23754.45093909337,1,1
03.12.2025 08:02:52.000 UTC,23788.288,23788.799,23787.788,23787.788,0.00048,2025-12-03 08:02:52,23788.125,11.4183,7652.643391214995,0.3221550000000088,23754.53862648348,1,1
03.12.2025 08:02:54.000 UTC,23787.755,23788.299,23785.277,23785.277,0.00048,2025-12-03 08:02:54,23786.284333333333,11.41741648,7666.915399614994,0.3227550000000088,23754.59837838232,3,1
03.12.2025 08:02:56.000 UTC,23783.777,23783.777,23782.788,23782.788,0.00024,2025-12-03 08:02:56,23783.11766666667,5.70794824,7678.3316116949945,0.3232350000000088,23754.641705554117,1,1
03.12.2025 08:03:00.000 UTC,23783.766,23783.766,23782.766,23783.288,0.00036,2025-12-03 08:03:00,23783.273333333334,8.561978400000001,7692.601453934994,0.32383500000000887,23754.694378108554,1,1
03.12.2025 08:03:06.000 UTC,23783.277,23783.277,23781.766,23781.766,0.00024,2025-12-03 08:03:06,23782.269666666663,5.707744719999999,7712.579543014995,0.32467500000000893,23754.76874725428,3,1
03.12.2025 08:03:09.000 UTC,23783.788,23786.255,23783.788,23785.788,0.00048,2025-12-03 08:03:09,23785.277000000002,11.41693296,7729.704441974995,0.3253950000000089,23754.83471465383,2,1
03.12.2025 08:03:10.000 UTC,23787.399,23787.399,23787.399,23787.399,0.00012,2025-12-03 08:03:10,23787.399,2.85448788,7732.558929854995,0.32551500000000894,23754.846719367102,4,1
03.12.2025 08:03:12.000 UTC,23787.799,23787.799,23786.755,23786.755,0.00024,2025-12-03 08:03:12,23787.103000000003,5.7089047200000005,7738.267834574995,0.32575500000000895,23754.87048418223,3,1
03.12.2025 08:03:26.000 UTC,23785.788,23786.399,23785.766,23785.766,0.00036,2025-12-03 08:03:26,23785.977,8.562951720000001,7792.499827454994,0.3280350000000091,23755.086583610828,4,1
03.12.2025 08:03:31.000 UTC,23787.266,23789.299,23787.266,23789.299,0.00024,2025-12-03 08:03:31,23788.621333333333,5.70926912,7821.043838814993,0.3292350000000092,23755.20172161154,2,1
03.12.2025 08:03:33.000 UTC,23789.899,23790.299,23789.299,23790.299,0.00048,2025-12-03 08:03:33,23789.965666666667,11.41918352,7838.1724070549935,0.3299550000000092,23755.276953083827,4,1
03.12.2025 08:03:35.000 UTC,23789.288,23789.755,23788.755,23788.755,0.00036,2025-12-03 08:03:35,23789.088333333333,8.5640718,7849.591266734994,0.33043500000000925,23755.326362929998,4,1
03.12.2025 08:03:37.000 UTC,23790.399,23790.399,23788.788,23788.788,0.00024,2025-12-03 08:03:37,23789.325,5.7094380000000005,7863.864439094994,0.3310350000000093,23755.386708640395,3,1
03.12.2025 08:03:38.000 UTC,23789.266,23789.266,23787.277,23787.277,0.00024,2025-12-03 08:03:38,23787.94,5.7091056,7869.573544694994,0.3312750000000093,23755.41029264138,3,1
03.12.2025 08:03:43.000 UTC,23785.399,23786.777,23785.399,23786.777,0.00036,2025-12-03 08:03:43,23786.317666666666,8.56307436,7892.4077377749945,0.3322350000000094,23755.497577843307,2,1
03.12.2025 08:03:45.000 UTC,23789.266,23790.299,23788.799,23790.299,0.00048,2025-12-03 08:03:45,23789.799,11.41910352,7915.244887214994,0.33319500000000934,23755.593232835945,2,1
03.12.2025 08:03:46.000 UTC,23789.277,23790.266,23789.277,23790.266,0.00024,2025-12-03 08:03:46,23789.93633333333,5.70958472,7920.954471934994,0.33343500000000936,23755.617952328856,2,1
03.12.2025 08:03:59.000 UTC,23790.766,23790.766,23789.255,23789.255,0.00024,2025-12-03 08:03:59,23789.758666666665,5.709542079999999,7946.647800814994,0.33451500000000944,23755.729341927177,3,1
03.12.2025 08:04:08.000 UTC,23787.299,23787.899,23786.755,23787.277,0.00048,2025-12-03 08:04:08,23787.31033333333,11.417908959999998,7998.030377214994,0.33667500000000955,23755.93785465142,4,1
03.12.2025 08:04:10.000 UTC,23787.755,23787.755,23786.777,23787.399,0.00036,2025-12-03 08:04:10,23787.31033333333,8.56343172,8006.593808934994,0.3370350000000096,23755.971364798213,4,1
03.12.2025 08:04:17.000 UTC,23793.255,23794.788,23792.399,23792.399,0.00048,2025-12-03 08:04:17,23793.195333333337,11.420733760000003,8037.997841014994,0.3383550000000096,23756.10775964524,3,1
03.12.2025 08:04:18.000 UTC,23791.755,23791.755,23789.766,23789.766,0.00048,2025-12-03 08:04:18,23790.429,11.41940592,8049.417246934994,0.3388350000000096,23756.15637975642,3,1
